Time, Normal Cells, Abnormal Cells, Invasive Cells, Average Stickiness, Average Jump Rate, Membrane Density
23.2933,19987,183289,1297214,0.109417,15.3188,0.588176,
23.3,19984,183303,1298261,0.10941,15.3157,0.588176,
23.3067,19981,183294,1299368,0.1094,15.3151,0.588176,
23.3133,19974,183310,1300475,0.109402,15.3163,0.588176,
23.32,19968,183315,1301625,0.109418,15.3169,0.587675,
23.3267,19966,183313,1302748,0.109406,15.3168,0.587675,
23.3333,19958,183335,1303869,0.109409,15.3165,0.587675,
23.34,19956,183344,1305003,0.109401,15.3151,0.587675,
23.3467,19953,183353,1306180,0.109379,15.3156,0.587675,
23.3533,19946,183344,1307335,0.109403,15.3173,0.587675,
23.36,19945,183341,1308455,0.1094,15.316,0.587675,
23.3667,19942,183357,1309578,0.109404,15.3165,0.587675,
23.3733,19935,183366,1310722,0.109424,15.3189,0.587675,
23.38,19931,183362,1311897,0.109414,15.3155,0.587675,
23.3867,19928,183365,1313012,0.109429,15.3166,0.587675,
23.3933,19926,183387,1314163,0.109448,15.3183,0.587675,
23.4,19920,183394,1315285,0.109432,15.3178,0.587675,
23.4067,19918,183392,1316398,0.109429,15.3155,0.587675,
23.4133,19913,183408,1317499,0.109422,15.3171,0.587675,
23.42,19912,183412,1318657,0.109429,15.3186,0.587675,
23.4267,19907,183431,1319759,0.109444,15.3209,0.587675,
23.4333,19903,183431,1320951,0.109435,15.3181,0.587675,
23.44,19900,183418,1322053,0.109431,15.3178,0.587675,
23.4467,19896,183428,1323154,0.109444,15.3194,0.587675,
23.4533,19892,183433,1324260,0.109428,15.3175,0.587675,
23.46,19889,183437,1325353,0.109422,15.318,0.587675,
23.4667,19885,183468,1326463,0.109438,15.3202,0.587675,
23.4733,19885,183443,1327647,0.10942,15.3185,0.587675,
23.48,19883,183456,1328776,0.109439,15.321,0.587675,
23.4867,19876,183460,1329890,0.109421,15.3188,0.587675,
23.4933,19873,183472,1331030,0.109423,15.3206,0.587174,
23.5,19869,183498,1332146,0.109432,15.321,0.586673,
23.5067,19869,183493,1333213,0.109426,15.3189,0.586673,
23.5133,19862,183498,1334325,0.109427,15.3196,0.586673,
23.52,19857,183492,1335455,0.109416,15.3181,0.586673,
23.5267,19852,183502,1336560,0.109422,15.3195,0.586673,
23.5333,19849,183524,1337713,0.10945,15.3239,0.586673,
23.54,19848,183530,1338774,0.109452,15.3243,0.586673,
23.5467,19845,183521,1339916,0.109419,15.3203,0.586673,
23.5533,19842,183522,1341061,0.109432,15.3218,0.586172,
23.56,19834,183536,1342218,0.109424,15.3215,0.586172,
23.5667,19831,183528,1343366,0.109408,15.3189,0.586172,
23.5733,19828,183522,1344544,0.109413,15.319,0.586172,
23.58,19826,183532,1345671,0.109442,15.3232,0.586172,
23.5867,19822,183542,1346903,0.109454,15.3221,0.585671,
23.5933,19819,183533,1348021,0.109456,15.3242,0.585671,
23.6,19819,183526,1349124,0.109445,15.3224,0.585671,
23.6067,19818,183552,1350263,0.109446,15.3229,0.585671,
23.6133,19815,183546,1351398,0.109451,15.3235,0.585671,
23.62,19811,183544,1352547,0.109458,15.3229,0.58517,
23.6267,19809,183557,1353716,0.109458,15.3219,0.58517,
23.6333,19798,183581,1354820,0.109474,15.3235,0.58517,
23.64,19797,183578,1355921,0.109454,15.3203,0.58517,
23.6467,19793,183572,1357077,0.109465,15.3225,0.58517,
23.6533,19791,183583,1358165,0.109467,15.3246,0.58517,
23.66,19787,183602,1359340,0.109473,15.3263,0.58517,
23.6667,19783,183581,1360488,0.109424,15.3237,0.58517,
23.6733,19782,183600,1361579,0.109452,15.3287,0.584669,
23.68,19779,183603,1362687,0.109453,15.3274,0.584669,
23.6867,19774,183610,1363848,0.109473,15.3277,0.584168,
23.6933,19770,183608,1365001,0.109443,15.3265,0.584168,
23.7,19766,183621,1366120,0.109463,15.3278,0.584168,
23.7067,19761,183620,1367242,0.109465,15.327,0.584168,
23.7133,19759,183629,1368347,0.109474,15.3268,0.584168,
23.72,19752,183621,1369482,0.109477,15.3282,0.584168,
23.7267,19745,183643,1370560,0.109471,15.3292,0.583667,
23.7333,19745,183628,1371750,0.109463,15.3284,0.583667,
23.74,19743,183640,1372873,0.109477,15.3303,0.583667,
23.7467,19739,183646,1373986,0.109467,15.3295,0.583667,
23.7533,19738,183668,1375133,0.10948,15.3328,0.583667,
23.76,19734,183668,1376191,0.109471,15.3315,0.583667,
23.7667,19722,183670,1377349,0.109467,15.3305,0.583667,
23.7733,19715,183669,1378520,0.109478,15.3283,0.583667,
23.78,19707,183702,1379657,0.109509,15.3331,0.583667,
23.7867,19699,183706,1380790,0.109493,15.3325,0.583667,
23.7933,19697,183695,1381923,0.109476,15.3288,0.583667,
23.8,19694,183710,1383117,0.109496,15.3321,0.583667,
23.8067,19694,183686,1384254,0.109477,15.3302,0.583667,
23.8133,19693,183691,1385413,0.109482,15.3314,0.583667,
23.82,19688,183710,1386542,0.109497,15.3316,0.583667,
23.8267,19685,183708,1387714,0.10953,15.3353,0.583667,
23.8333,19679,183714,1388857,0.109502,15.3305,0.583667,
23.84,19677,183713,1390029,0.109504,15.3313,0.583667,
23.8467,19673,183728,1391158,0.109519,15.3325,0.583667,
23.8533,19669,183744,1392341,0.109525,15.3334,0.583667,
23.86,19665,183736,1393508,0.109519,15.3326,0.583667,
23.8667,19662,183741,1394648,0.109503,15.3317,0.583667,
23.8733,19659,183752,1395740,0.109522,15.3322,0.583667,
23.88,19657,183767,1396836,0.109531,15.3329,0.583667,
23.8867,19657,183768,1397966,0.109543,15.3333,0.583667,
23.8933,19653,183767,1399089,0.109533,15.3327,0.583667,
23.9,19648,183797,1400175,0.109554,15.334,0.583667,
23.9067,19644,183781,1401307,0.109554,15.3322,0.583667,
23.9133,19634,183790,1402446,0.109596,15.3348,0.583667,
23.92,19629,183804,1403569,0.10959,15.333,0.583667,
23.9267,19625,183801,1404767,0.109594,15.3335,0.583667,
23.9333,19619,183814,1405925,0.1096,15.3354,0.583667,
23.94,19617,183807,1407050,0.109604,15.3348,0.583166,
23.9467,19616,183819,1408202,0.109611,15.336,0.583166,
23.9533,19610,183815,1409322,0.109609,15.3378,0.583166,
23.96,19609,183817,1410478,0.109608,15.3364,0.583166,
23.9667,19604,183826,1411651,0.109624,15.3388,0.582665,
23.9733,19602,183824,1412815,0.109625,15.3383,0.582665,
23.98,19598,183828,1413983,0.109596,15.3368,0.582665,
23.9867,19595,183830,1415077,0.109606,15.3376,0.582665,
23.9933,19593,183836,1416203,0.1096,15.3389,0.582665,
24,19590,183840,1417277,0.109579,15.3367,0.582665,
